Epoch,IP,Port,Avg SYN-ACK Time,Avg Transmission Time,Avg Throughput,Handshake Rate,Request Rate
1,192.168.0.176,3128,0.003066539764404297,3.23105574749934,834.0642323798353,100.0,100.0
1,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
2,192.168.0.176,3128,0.014255404472351074,3.085193970000546,833.6958648437626,100.0,100.0
2,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
3,192.168.0.176,3128,0.00475919246673584,2.3699678540015157,776.6687373710047,100.0,100.0
3,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
4,192.168.0.176,3128,0.003213644027709961,3.0135370864991273,940.6484040171927,100.0,100.0
4,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
5,192.168.0.176,3128,0.002817869186401367,3.7321741565010598,544.7745618414096,100.0,100.0
5,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
6,192.168.0.176,3128,0.004759073257446289,1.5304524219991436,782.1165509877176,100.0,100.0
6,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
7,192.168.0.176,3128,0.0028519630432128906,2.169464805498137,859.9954980804068,100.0,100.0
7,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
8,192.168.0.176,3128,0.0032979249954223633,2.747475961499731,315.31528791357357,100.0,100.0
8,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
9,192.168.0.176,3128,0.002987980842590332,1.9949851349992969,599.4869648264024,100.0,100.0
9,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
10,192.168.0.176,3128,0.0030661821365356445,1.5779137695008103,1047.1860121192508,100.0,100.0
10,192.168.0.1,80,0.0048639774322509766,2.7910330105005414,741.2827105380907,100.0,100.0
1,192.168.0.176,1080,0.002764105796813965,1.8020626889992855,657.5821388041818,100.0,100.0
2,192.168.0.176,1080,0.012639403343200684,2.218751517999408,862.625246286676,100.0,100.0
3,192.168.0.176,1080,0.003346085548400879,2.8153075504997105,933.605066891963,100.0,100.0
4,192.168.0.176,1080,0.003450632095336914,1.2831135160013218,1005.0307970079062,100.0,100.0
5,192.168.0.176,1080,0.003600597381591797,3.6115382819989463,1294.5073360616122,100.0,100.0
6,192.168.0.176,1080,0.002657294273376465,1.4417440360011824,891.7961789151337,100.0,100.0
7,192.168.0.176,1080,0.0029741525650024414,1.7972143954993953,596.4622092645329,100.0,100.0
8,192.168.0.176,1080,0.006417989730834961,2.2829696834996867,993.4729873037923,100.0,100.0
9,192.168.0.176,1080,0.003059864044189453,1.2831760259996372,1010.9060906309116,100.0,100.0
10,192.168.0.176,1080,0.003195643424987793,3.1804205589996855,665.0303875997622,100.0,100.0
